sample,t_ms,ax,ay,az,gx,gy,gz
68,1955839,-0.1368,-0.0841,-1.0352,-22.8906,-48.0000,-88.1406
68,1955844,-0.1685,-0.0675,-1.0367,-21.2188,-25.2656,-88.2656
68,1955849,-0.2069,-0.0504,-1.0393,-21.9062,-2.7812,-85.8906
68,1955854,-0.2505,-0.0337,-1.0424,-23.0000,19.8125,-80.7500
68,1955859,-0.2969,-0.0178,-1.0482,-25.0156,37.9219,-75.5156
68,1955863,-0.3424,0.0027,-1.0529,-27.1562,51.7500,-73.6406
68,1955868,-0.4010,0.0135,-1.0586,-27.8594,63.8438,-73.6562
68,1955873,-0.4285,0.0220,-1.0652,-27.5000,74.0781,-73.1094
68,1955878,-0.4435,0.0278,-1.0728,-26.2812,81.5312,-71.3438
68,1955883,-0.4446,0.0314,-1.0809,-24.8594,84.9531,-67.3438
68,1955888,-0.4310,0.0333,-1.0897,-23.7500,83.0312,-65.7656
68,1955893,-0.4032,0.0343,-1.0989,-23.0781,77.0469,-65.1250
68,1955898,-0.3622,0.0348,-1.1127,-21.7656,69.3438,-64.7344
68,1955903,-0.2804,0.0352,-1.1213,-20.9844,61.0625,-65.1094
68,1955907,-0.2167,0.0358,-1.1290,-20.3750,52.3438,-65.9219
68,1955912,-0.1498,0.0364,-1.1349,-18.9062,43.4844,-66.4688
68,1955917,-0.0834,0.0369,-1.1385,-17.9688,34.6250,-66.9688
68,1955922,-0.0206,0.0369,-1.1393,-17.6406,21.4375,-68.6562
68,1955927,0.0355,0.0364,-1.1366,-16.6719,12.9844,-70.2031
68,1955932,0.0829,0.0350,-1.1309,-15.2969,5.7500,-71.7812
68,1955937,0.1200,0.0331,-1.1174,-13.7656,1.0469,-72.2500
68,1955962,0.1384,0.0148,-1.0713,-7.2969,0.6562,-68.2500
68,1955967,0.1064,0.0123,-1.0712,-7.5156,1.9219,-66.3594
68,1955972,0.0835,0.0100,-1.0740,-7.8125,3.9062,-63.6719
68,1955977,0.0615,0.0078,-1.0793,-7.6406,5.5156,-60.3906
68,1955981,0.0425,0.0057,-1.0863,-7.1250,6.9062,-57.9219
68,1955986,0.0272,0.0038,-1.0940,-7.2344,8.6719,-55.7812
68,1955991,0.0167,0.0018,-1.1016,-7.4062,11.2188,-52.1406
68,1955996,0.0110,0.0001,-1.1080,-6.8281,12.4219,-49.9688
68,1956001,0.0098,-0.0013,-1.1127,-6.3750,13.4688,-48.1094
68,1956006,0.0125,-0.0023,-1.1152,-6.1719,14.5625,-46.3438
68,1956011,0.0222,-0.0028,-1.1134,-6.1719,14.9219,-44.8281
68,1956015,0.0316,-0.0026,-1.1091,-5.8125,14.1250,-43.2656
68,1956020,0.0425,-0.0017,-1.1027,-5.4062,12.2500,-41.2656
68,1956025,0.0544,-0.0006,-1.0947,-5.2031,9.8281,-40.0312
68,1956030,0.0673,0.0006,-1.0862,-4.9062,6.9531,-38.3281
68,1956035,0.0808,0.0018,-1.0779,-0.0312,3.2031,-36.4531
68,1956040,0.0947,0.0028,-1.0706,-2.7188,1.5000,-34.7344
68,1956044,0.1089,0.0032,-1.0648,-2.7188,0.8438,-33.4531
68,1956049,0.1229,0.0029,-1.0614,-2.5000,3.9375,-31.9688
68,1956054,0.1362,0.0011,-1.0610,-2.0781,10.0156,-29.2344
68,1956059,0.1521,-0.0010,-1.0640,-1.5312,17.0938,-26.4844
68,1956085,0.1261,-0.0126,-1.0872,6.2812,81.9375,2.0938
68,1956089,0.1133,-0.0132,-1.0864,5.0000,84.6875,7.2656
68,1956094,0.1050,-0.0135,-1.0835,3.2188,83.7031,13.1094
68,1956099,0.1046,-0.0144,-1.0790,1.3125,71.7344,17.2031
68,1956104,0.1155,-0.0161,-1.0736,0.0000,56.6094,21.8125
68,1956109,0.1400,-0.0188,-1.0684,-1.4062,37.7500,25.6719
68,1956114,0.1791,-0.0254,-1.0629,-2.6562,15.1094,28.1875
68,1956119,0.2631,-0.0310,-1.0619,-3.7188,-10.0312,30.2344
68,1956124,0.3319,-0.0374,-1.0631,-4.7812,-34.2656,32.5938
68,1956128,0.4061,-0.0439,-1.0665,-5.4219,-56.0312,34.8906
68,1956133,0.4803,-0.0502,-1.0718,-5.5938,-73.7344,36.7969
68,1956138,0.5490,-0.0551,-1.0784,-4.9062,-90.3438,37.2500
68,1956143,0.6062,-0.0581,-1.0856,-1.5625,-92.6094,36.4062
68,1956148,0.6466,-0.0587,-1.0927,2.2188,-87.2500,34.9219
68,1956153,0.6654,-0.0562,-1.1017,7.3438,-71.8906,34.4375
68,1956157,0.6274,-0.0461,-1.1060,13.1406,-46.6875,35.7188
68,1956162,0.5961,-0.0350,-1.1083,18.8281,-15.4219,38.8906
68,1956167,0.5192,-0.0208,-1.1084,23.6094,19.6562,44.4531
68,1956172,0.4172,-0.0035,-1.1058,27.0625,57.1250,55.2500
68,1956177,0.2965,0.0157,-1.1006,28.2188,107.2969,59.2500
68,1956182,0.1658,0.0358,-1.0924,24.5312,129.2344,63.5312
68,1956209,-0.2415,0.0723,-1.0441,-0.7656,49.3438,81.5156
68,1956213,-0.1848,0.0568,-1.0491,-2.1094,10.8281,81.7031
68,1956218,-0.0952,0.0374,-1.0588,-2.0000,-47.2656,78.9688
68,1956223,0.0181,0.0162,-1.0728,3.9375,-76.4688,75.5469
68,1956228,0.1433,-0.0040,-1.0895,4.5469,-99.3750,71.3750
68,1956233,0.2676,-0.0211,-1.1073,7.7031,-113.0312,67.4219
68,1956237,0.3784,-0.0332,-1.1561,11.8594,-116.1094,63.3594
68,1956242,0.4647,-0.0389,-1.1477,17.2031,-109.9062,58.5938
68,1956247,0.5302,-0.0344,-1.1589,22.4219,-98.0469,54.8750
68,1956257,0.4802,-0.0078,-1.1676,30.1406,-61.5000,54.1719
68,1956262,0.4010,0.0107,-1.1639,32.9375,-41.1094,56.5156
68,1956266,0.2953,0.0299,-1.1550,35.1094,-14.5781,62.1875
68,1956271,0.1733,0.0469,-1.1416,35.7344,-3.3281,65.5625
68,1956276,0.0471,0.0596,-1.1245,33.5625,4.9531,68.1094
68,1956281,-0.0720,0.0659,-1.1049,30.6875,10.6094,69.8906
68,1956286,-0.1741,0.0333,-1.0735,27.9219,11.9375,71.9531
68,1956291,-0.2805,0.0476,-1.0526,26.2031,10.4844,73.7812
68,1956296,-0.3158,0.0276,-1.0328,24.7812,8.7969,74.3594
68,1956301,-0.3229,0.0024,-1.0146,22.4375,8.5156,74.4062
68,1956306,-0.3057,-0.0256,-0.9984,19.5938,7.4844,73.8750
68,1956331,-0.0396,-0.1332,-0.9596,19.2969,-14.5156,70.4688
68,1956336,-0.0043,-0.1343,-0.9615,18.5469,-12.0625,69.5312
68,1956341,0.0188,-0.1301,-0.9678,17.3906,-10.7344,67.5781
68,1956346,0.0286,-0.1172,-0.9729,16.1719,-8.8438,65.4219
68,1956351,0.0204,-0.1063,-0.9779,14.9219,-4.3906,65.1406
68,1956355,0.0022,-0.0956,-0.9821,13.5625,0.7188,65.8125
68,1956360,-0.0233,-0.0858,-0.9849,12.4531,5.6875,65.9688
68,1956365,-0.0532,-0.0780,-0.9858,12.1250,11.0469,65.9375
68,1956370,-0.0845,-0.0725,-0.9849,12.1250,16.1562,66.6719
68,1956375,-0.1145,-0.0693,-0.9821,11.9531,21.9375,66.2656
68,1956379,-0.1411,-0.0685,-0.9774,12.3438,24.9375,66.0469
68,1956384,-0.1626,-0.0698,-0.9684,11.3125,27.0938,66.7344
68,1956389,-0.1837,-0.0752,-0.9617,9.2500,28.7656,67.8125
68,1956394,-0.1899,-0.0803,-0.9550,7.5938,29.7031,68.3438
68,1956399,-0.1901,-0.0863,-0.9490,6.1562,29.4688,67.6875
68,1956404,-0.1847,-0.0927,-0.9442,4.4531,24.1562,66.8750
68,1956409,-0.1747,-0.0990,-0.9409,2.0312,24.8750,66.7188
68,1956414,-0.1611,-0.1047,-0.9395,1.3750,21.4062,65.9688
68,1956419,-0.1449,-0.1096,-0.9410,0.8438,17.6406,64.8594
68,1956424,-0.0959,-0.1145,-0.9446,-0.2969,14.3906,63.5625
68,1956429,-0.1005,-0.1157,-0.9501,-2.2344,11.6562,62.6094
68,1956454,-0.0441,-0.0988,-0.9977,-4.0469,6.0000,59.0781
68,1956459,-0.0452,-0.0928,-1.0054,-4.2188,6.1875,58.7188
68,1956464,-0.0497,-0.0865,-1.0118,-4.3438,6.3906,58.7031
68,1956469,-0.0570,-0.0804,-1.0166,-4.6562,6.4844,58.6719
68,1956474,-0.0664,-0.0750,-1.0199,-4.9062,6.1094,57.8906
68,1956479,-0.0773,-0.0684,-1.0222,-5.0625,5.3750,56.8281
68,1956484,-0.0946,-0.0654,-1.0226,-5.6719,5.5469,56.0781
68,1956489,-0.1060,-0.0637,-1.0227,-5.6094,5.7188,55.4062
68,1956493,-0.1168,-0.0630,-1.0231,-5.0625,5.8750,54.0469
68,1956498,-0.1267,-0.0627,-1.0244,-4.5469,6.4062,48.0469
68,1956503,-0.1355,-0.0629,-1.0272,-3.9688,6.7344,48.9062
68,1956508,-0.1432,-0.0629,-1.0316,-3.0469,6.4531,47.1875
68,1956513,-0.1495,-0.0623,-1.0380,-2.9375,5.7812,45.7031
68,1956518,-0.1548,-0.0609,-1.0508,-2.2969,4.6875,44.0000
68,1956523,-0.1605,-0.0579,-1.0609,-1.1250,4.0938,42.1250
68,1956527,-0.1630,-0.0552,-1.0718,-0.8438,3.8594,40.4688
68,1956532,-0.1647,-0.0525,-1.0825,-1.2969,2.7969,39.1250
68,1956537,-0.1658,-0.0502,-1.0924,-1.2188,0.7188,36.3281
68,1956542,-0.1665,-0.0485,-1.1006,-1.2188,-1.8281,34.6562
68,1956547,-0.1674,-0.0476,-1.1066,-1.0000,-2.5156,32.9375
68,1956552,-0.1687,-0.0477,-1.1099,-0.3750,-2.7969,31.1250
68,1956577,-0.1937,-0.0609,-1.0835,4.9531,-1.9688,23.6562
68,1956582,-0.2000,-0.0638,-1.0752,5.8750,-2.8281,21.9531
68,1956586,-0.2054,-0.0665,-1.0677,6.0781,-4.3281,20.8750
68,1956591,-0.2096,-0.0692,-1.0599,5.4688,-6.1094,19.7344
68,1956596,-0.2123,-0.0734,-1.0573,5.2969,-8.4219,17.7500
68,1956601,-0.2118,-0.0764,-1.0568,5.2031,-10.8438,16.1562
68,1956606,-0.2096,-0.0798,-1.0579,5.1094,-12.5938,14.7812
68,1956611,-0.2062,-0.0836,-1.0601,4.9375,-13.4531,13.9844
68,1956615,-0.2023,-0.0875,-1.0625,4.8281,-13.5781,11.8750
68,1956620,-0.1985,-0.0913,-1.0647,5.1562,-12.8125,9.7344
68,1956625,-0.1958,-0.0948,-1.0656,5.2656,-11.8438,7.4531
68,1956630,-0.1946,-0.0978,-1.0637,5.7031,-10.4688,5.8281
68,1956635,-0.1970,-0.1010,-1.0597,5.5781,-8.6875,3.9844
68,1956640,-0.2018,-0.1023,-1.0536,5.0938,-6.0938,1.9531
68,1956645,-0.2090,-0.1030,-1.0454,4.4062,-3.2188,0.5000
68,1956650,-0.2179,-0.1034,-1.0358,3.4375,-0.5625,-0.7500
68,1956654,-0.2280,-0.1036,-1.0250,2.4375,2.4062,-2.9219
68,1956659,-0.2380,-0.1040,-1.0142,1.9688,5.1562,-4.0469
68,1956664,-0.2471,-0.1044,-1.0038,1.4375,5.2188,-4.9844
68,1956669,-0.2539,-0.1050,-0.9949,1.2500,4.4844,-5.8438
68,1956674,-0.2577,-0.1058,-0.9856,0.8438,3.0625,-6.9531
68,1956703,-0.2020,-0.1107,-1.0062,-1.5938,1.9688,-13.3125
68,1956708,-0.1885,-0.1107,-1.0177,-1.5938,3.7812,-13.7656
68,1956713,-0.1765,-0.1100,-1.0244,-1.8750,5.5312,-14.5312
68,1956718,-0.1627,-0.1089,-1.0297,-2.3281,7.2188,-15.8281
68,1956723,-0.1567,-0.1072,-1.0333,-1.7969,8.9375,-16.6094
68,1956727,-0.1530,-0.1051,-1.0355,-1.2188,11.1250,-16.6875
68,1956732,-0.1508,-0.1025,-1.0364,-1.5312,12.0625,-16.6562
68,1956737,-0.1488,-0.0996,-1.0364,-1.4531,10.9531,-17.1875
68,1956742,-0.1464,-0.0967,-1.0360,-2.3125,8.4062,-17.0156
68,1956747,-0.1422,-0.0939,-1.0359,-2.7812,6.1719,-16.7812
68,1956752,-0.1354,-0.0912,-1.0361,-2.2031,3.5469,-16.3594
68,1956757,-0.1259,-0.0878,-1.0381,-2.1406,1.3125,-15.9219
68,1956761,-0.1063,-0.0858,-1.0404,-1.3125,-0.3594,-16.2188
68,1956766,-0.0909,-0.0842,-1.0436,-0.4375,-1.9375,-16.5156
68,1956771,-0.0748,-0.0829,-1.0472,-0.4062,-3.0000,-16.9062
68,1956776,-0.0590,-0.0815,-1.0513,0.0938,-3.1094,-16.9062
68,1956781,-0.0447,-0.0803,-1.0553,1.1719,-2.8906,-15.6719
68,1956786,-0.0326,-0.0792,-1.0592,1.2031,-1.5625,-15.6562
68,1956790,-0.0236,-0.0780,-1.0626,-0.2031,-0.0156,-15.7656
68,1956795,-0.0177,-0.0768,-1.0653,0.2344,1.0312,-15.4531
68,1956821,-0.0375,-0.0706,-1.0658,2.3594,10.1094,-14.2969
68,1956826,-0.0437,-0.0702,-1.0638,1.4375,9.8125,-13.7188
68,1956831,-0.0486,-0.0702,-1.0616,1.3906,8.6406,-13.1719
68,1956836,-0.0513,-0.0704,-1.0596,2.0156,7.2656,-13.2656
68,1956840,-0.0515,-0.0712,-1.0577,1.7344,5.7188,-12.3594
68,1956845,-0.0488,-0.0723,-1.0562,1.1562,3.0000,-10.5938
68,1956850,-0.0437,-0.0736,-1.0548,0.9688,0.9062,-9.3281
68,1956855,-0.0363,-0.0752,-1.0540,1.1406,-1.5156,-9.5938
68,1956860,-0.0271,-0.0767,-1.0532,1.1562,-3.4688,-9.5781
68,1956865,-0.0120,-0.0786,-1.0525,0.8438,-4.4688,-8.5938
68,1956870,-0.0021,-0.0793,-1.0520,0.4688,-4.9062,-8.0938
68,1956875,0.0067,-0.0795,-1.0514,0.7812,-5.2969,-8.3125
68,1956880,0.0137,-0.0791,-1.0504,1.4688,-4.9844,-8.1250
68,1956884,0.0186,-0.0782,-1.0492,1.6094,-4.5625,-7.9375
68,1956889,0.0209,-0.0770,-1.0476,1.6562,-4.8594,-8.0156
68,1956894,0.0205,-0.0757,-1.0448,1.1406,-4.4219,-8.1562
68,1956899,0.0178,-0.0737,-1.0427,1.2188,-3.0312,-8.3438
68,1956904,0.0095,-0.0728,-1.0408,2.0781,-1.6250,-8.0469
68,1956909,0.0021,-0.0720,-1.0388,1.9844,-0.4531,-7.1094
68,1956913,-0.0065,-0.0717,-1.0372,1.0469,1.1250,-6.7656
68,1956918,-0.0155,-0.0718,-1.0358,0.7500,2.8438,-6.7500
68,1956944,-0.0481,-0.0790,-1.0355,-0.0469,3.3438,-3.4375
68,1956949,-0.0482,-0.0807,-1.0366,-0.0625,2.7812,-3.0156
68,1956954,-0.0466,-0.0823,-1.0381,0.0312,2.7812,-2.3438
68,1956959,-0.0438,-0.0836,-1.0403,-0.4219,2.7656,-2.1719
68,1956963,-0.0382,-0.0851,-1.0415,-0.3750,2.5312,-2.6094
68,1956968,-0.0345,-0.0858,-1.0425,0.2500,2.4062,-2.9375
68,1956973,-0.0314,-0.0863,-1.0432,0.8750,2.0469,-2.8125
68,1956978,-0.0291,-0.0865,-1.0435,0.5938,1.9219,-2.2969
68,1956983,-0.0280,-0.0867,-1.0436,0.3281,2.0781,-2.2031
68,1956987,-0.0281,-0.0867,-1.0436,0.6562,2.1719,-3.2344
68,1956992,-0.0294,-0.0864,-1.0436,1.0000,2.4688,-3.5938
68,1956997,-0.0317,-0.0861,-1.0439,1.4219,2.2969,-3.4688
68,1957002,-0.0347,-0.0856,-1.0452,1.5000,1.7500,-3.1406
68,1957007,-0.0400,-0.0846,-1.0468,1.0312,1.9688,-3.3281
68,1957012,-0.0437,-0.0837,-1.0491,1.0000,2.0625,-3.5312
68,1957017,-0.0471,-0.0828,-1.0519,1.8750,1.4844,-3.2969
68,1957022,-0.0503,-0.0818,-1.0552,2.4531,1.2656,-3.1094
68,1957027,-0.0529,-0.0807,-1.0586,2.6094,1.7656,-3.2188
68,1957031,-0.0549,-0.0798,-1.0620,3.3125,2.1875,-3.5000
68,1957036,-0.0565,-0.0790,-1.0652,3.4531,2.4219,-3.0938
68,1957041,-0.0575,-0.0784,-1.0688,3.5625,2.9375,-2.5312
68,1957066,-0.0582,-0.0790,-1.0656,5.1250,11.0000,-3.5156
68,1957071,-0.0581,-0.0798,-1.0607,8.4844,27.4844,-2.4219
68,1957076,-0.0579,-0.0806,-1.0543,8.1094,24.0156,-1.5938
68,1957081,-0.0585,-0.0814,-1.0481,1.2500,-4.8594,-3.3281
68,1957086,-0.0591,-0.0822,-1.0435,-1.3906,-12.3438,-4.2188
68,1957091,-0.0583,-0.0826,-1.0406,2.9688,0.5312,-3.3438
69,1959422,-0.0419,-0.1304,-1.0675,2.1094,-5.9375,0.5156
69,1959426,-0.0298,-0.1310,-1.0698,0.6094,-4.8281,-0.4688
69,1959431,-0.0204,-0.1304,-1.0684,0.0625,-5.7500,-0.4219
69,1959436,-0.0140,-0.1289,-1.0603,-0.0625,-8.0625,-0.7188
69,1959441,-0.0090,-0.1260,-1.0530,0.2188,-10.3125,-1.0938
69,1959446,-0.0081,-0.1239,-1.0457,1.4531,-12.1406,-0.9844
69,1959451,-0.0084,-0.1217,-1.0393,2.5469,-12.4375,-1.2031
69,1959455,-0.0100,-0.1195,-1.0350,2.9844,-10.9062,-1.9844
69,1959460,-0.0128,-0.1172,-1.0330,3.4219,-4.5938,-1.2344
69,1959465,-0.0168,-0.1151,-1.0330,3.1719,-4.6875,0.0625
69,1959475,-0.0275,-0.1118,-1.0396,2.8281,-2.3906,1.3125
69,1959480,-0.0332,-0.1104,-1.0431,2.1406,-1.1875,1.9062
69,1959504,-0.0531,-0.1138,-1.0471,0.7188,6.4688,2.2656
69,1959509,-0.0547,-0.1152,-1.0439,0.9375,7.2500,2.1719
69,1959514,-0.0558,-0.1167,-1.0398,1.0000,6.5469,2.0000
69,1959518,-0.0564,-0.1179,-1.0349,0.7031,5.3438,2.0781
69,1959523,-0.0562,-0.1193,-1.0276,0.3906,3.5312,2.3906
69,1959528,-0.0537,-0.1200,-1.0232,0.2344,0.8906,2.4531
69,1959533,-0.0502,-0.1206,-1.0198,0.4844,-2.7344,2.3281
69,1959538,-0.0450,-0.1211,-1.0177,-0.0156,-5.9062,2.8750
69,1959543,-0.0386,-0.1216,-1.0168,-1.0938,-7.8906,3.3438
69,1959547,-0.0312,-0.1222,-1.0173,-1.3750,-9.0781,2.5312
69,1959552,-0.0238,-0.1229,-1.0188,-0.7188,-10.5781,2.8438
69,1959557,-0.0170,-0.1235,-1.0211,-0.7031,-11.0156,4.1406
69,1959562,-0.0115,-0.1241,-1.0238,-1.2031,-11.6250,5.1875
69,1959567,-0.0078,-0.1245,-1.0276,-1.8438,-12.1719,5.4531
69,1959572,-0.0060,-0.1251,-1.0294,-2.0000,-13.0625,5.3125
69,1959577,-0.0070,-0.1256,-1.0306,-2.2031,-14.1406,5.2031
69,1959581,-0.0093,-0.1261,-1.0310,-2.1875,-15.6562,5.2344
69,1959586,-0.0123,-0.1268,-1.0306,-2.2344,-16.5625,6.0781
69,1959591,-0.0155,-0.1277,-1.0298,-2.4062,-17.4688,7.0469
69,1959596,-0.0187,-0.1284,-1.0287,-1.9531,-20.3906,6.5469
69,1959601,-0.0215,-0.1290,-1.0278,-2.2812,-21.4844,7.2031
69,1959626,-0.0387,-0.1250,-1.0337,-1.9219,-19.5781,4.7812
69,1959631,-0.0461,-0.1217,-1.0388,-1.1719,-16.1406,3.4219
69,1959636,-0.0878,-0.1152,-1.0427,-0.6094,-11.7500,2.7812
69,1959641,-0.0778,-0.1097,-1.0468,-0.0156,-6.1875,2.7969
69,1959646,-0.0957,-0.1039,-1.0507,0.6719,-1.0469,1.9531
69,1959650,-0.1160,-0.0977,-1.0542,1.4375,3.1250,-0.2031
69,1959655,-0.1379,-0.0916,-1.0571,2.0000,7.1875,-2.4375
69,1959660,-0.1609,-0.0861,-1.0594,2.6719,15.5469,-5.5156
69,1959665,-0.1838,-0.0815,-1.0609,7.6406,16.0625,-8.1719
69,1959670,-0.2059,-0.0782,-1.0616,4.8594,16.7188,-10.5469
69,1959675,-0.2268,-0.0764,-1.0615,4.3125,17.0625,-12.2812
69,1959680,-0.2456,-0.0773,-1.0597,3.5781,16.4688,-14.4375
69,1959685,-0.2693,-0.0803,-1.0573,3.3125,14.2031,-17.5312
69,1959689,-0.2817,-0.0856,-1.0536,2.4688,11.0625,-20.6094
69,1959694,-0.2914,-0.0927,-1.0487,1.6562,7.2188,-27.6875
69,1959699,-0.2985,-0.1013,-1.0426,1.2812,0.1562,-29.1094
69,1959704,-0.3035,-0.1111,-1.0355,-1.7656,-6.1094,-32.9844
69,1959709,-0.3071,-0.1213,-1.0275,-3.0781,-12.6719,-36.8750
69,1959714,-0.3104,-0.1315,-1.0187,-3.5000,-17.2812,-40.9219
69,1959718,-0.3145,-0.1407,-1.0044,-4.5312,-20.1719,-45.1250
69,1959723,-0.3239,-0.1520,-0.9945,-6.4375,-23.2812,-49.3906
69,1959750,-0.3984,-0.1559,-0.9449,-16.8594,-55.1875,-74.3125
69,1959755,-0.4116,-0.1525,-0.9392,-19.0938,-66.1562,-78.5781
69,1959760,-0.4220,-0.1490,-0.9330,-21.0156,-75.3125,-82.1094
69,1959764,-0.4292,-0.1450,-0.9304,-22.8438,-81.5000,-85.6406
69,1959769,-0.4346,-0.1436,-0.9285,-25.2500,-85.5938,-90.1094
69,1959774,-0.4355,-0.1433,-0.9270,-27.6875,-87.5156,-94.5781
69,1959779,-0.4351,-0.1440,-0.9255,-29.5938,-87.0469,-98.5938
69,1959784,-0.4340,-0.1455,-0.9241,-31.3906,-85.1875,-102.3906
69,1959788,-0.4323,-0.1472,-0.9225,-33.5625,-83.1875,-105.9062
69,1959793,-0.4301,-0.1487,-0.9210,-36.2188,-81.5781,-111.6562
69,1959798,-0.4270,-0.1492,-0.9200,-37.8438,-79.8750,-114.6094
69,1959803,-0.4230,-0.1482,-0.9198,-37.9219,-79.3906,-116.7344
69,1959807,-0.4177,-0.1455,-0.9210,-37.7031,-79.8438,-118.3125
69,1959812,-0.4108,-0.1405,-0.9238,-37.0156,-81.1719,-119.0156
69,1959817,-0.4020,-0.1287,-0.9318,-36.9375,-82.1094,-121.0781
69,1959822,-0.3844,-0.1178,-0.9396,-35.9062,-79.5469,-120.9688
69,1959827,-0.3691,-0.1052,-0.9492,-34.0938,-76.7500,-117.8594
69,1959832,-0.3512,-0.0914,-0.9603,-34.1094,-76.0469,-117.3906
69,1959837,-0.3309,-0.0771,-0.9723,-34.7656,-77.0938,-117.9688
69,1959842,-0.3083,-0.0634,-0.9843,-36.9062,-79.4531,-117.0938
69,1959847,-0.2836,-0.0507,-1.0270,-37.2969,-81.9531,-114.1875
69,1959875,-0.1090,-0.0020,-1.0745,-34.0469,-89.1406,-106.9688
69,1959880,-0.0774,0.0050,-1.0900,-31.8281,-85.5625,-103.3438
69,1959884,-0.0630,0.0131,-1.1056,-30.2969,-82.8125,-100.2656
69,1959889,-0.0543,0.0220,-1.1205,-29.2812,-79.0156,-96.4375
69,1959894,-0.0509,0.0315,-1.1338,-28.3281,-73.3594,-88.8594
69,1959899,-0.0520,0.0409,-1.1449,-27.2344,-64.0625,-88.0469
69,1959904,-0.0568,0.0493,-1.1528,-26.9219,-57.8125,-84.2500
69,1959909,-0.0642,0.0560,-1.1573,-27.2656,-49.8125,-80.8594
69,1959913,-0.0732,0.0604,-1.1578,-27.6875,-40.9531,-77.5000
69,1959918,-0.0829,0.0625,-1.1510,-28.0156,-32.2812,-74.4844
69,1959923,-0.0969,0.0610,-1.1421,-27.9688,-22.7969,-72.2188
69,1959928,-0.1057,0.0576,-1.1306,-26.8281,-9.9219,-70.2656
69,1959933,-0.1144,0.0532,-1.1180,-24.9062,8.5781,-68.6562
69,1959938,-0.1239,0.0483,-1.1060,-22.3125,30.0000,-66.6719
69,1959942,-0.1362,0.0441,-1.0955,-19.1094,50.9688,-60.2031
69,1959947,-0.1528,0.0411,-1.0875,-16.1406,86.8125,-58.3438
69,1959952,-0.1750,0.0402,-1.0829,-11.2344,114.7188,-52.2969
69,1959957,-0.2344,0.0436,-1.0824,-7.0625,143.1094,-45.7656
69,1959962,-0.2528,0.0494,-1.0859,-3.1719,169.1094,-39.9844
69,1959967,-0.2871,0.0579,-1.0918,-0.2969,190.4844,-35.2500
69,1959972,-0.3182,0.0680,-1.0984,1.4531,206.3281,-30.7656
69,1959999,-0.2789,0.0979,-1.0823,1.0156,194.1719,-8.3438
69,1960004,-0.1862,0.0898,-1.0669,-0.6719,174.9688,-6.2031
69,1960008,-0.1077,0.0781,-1.0505,-2.0000,151.2969,-5.4062
69,1960013,-0.0190,0.0635,-1.0349,-3.8594,122.5156,-6.0469
69,1960018,0.0762,0.0469,-1.0217,-5.2500,90.0469,-6.8438
69,1960023,0.1738,0.0292,-1.0123,-6.8281,39.8906,-9.1875
69,1960028,0.2694,0.0112,-1.0077,-11.9062,7.3438,-10.7812
69,1960032,0.3583,-0.0060,-1.0082,-9.1562,-24.5781,-11.0781
69,1960038,0.4359,-0.0221,-1.0175,-10.6250,-53.2031,-11.4375
69,1960042,0.4984,-0.0424,-1.0281,-10.4062,-75.7656,-13.3594
69,1960047,0.5566,-0.0529,-1.0406,-8.5469,-91.3594,-16.9688
69,1960052,0.5682,-0.0605,-1.0537,-6.3906,-99.4531,-20.6406
69,1960057,0.5562,-0.0653,-1.0659,-4.1094,-100.5312,-23.0312
69,1960062,0.5200,-0.0671,-1.0763,-2.2656,-88.0312,-25.4062
69,1960067,0.4606,-0.0662,-1.0839,0.8438,-77.8594,-27.0625
69,1960072,0.3801,-0.0629,-1.0885,2.1719,-59.0469,-26.7812
69,1960077,0.2822,-0.0574,-1.0896,2.7969,-38.1719,-24.7812
69,1960082,0.1141,-0.0460,-1.0870,3.6875,-17.8125,-22.6250
69,1960086,-0.0029,-0.0375,-1.0826,4.6562,0.3438,-21.3594
69,1960091,-0.1158,-0.0287,-1.0770,4.9688,15.5312,-20.4219
69,1960096,-0.2180,-0.0208,-1.0706,5.7500,27.2031,-19.5312
69,1960123,-0.4082,-0.0280,-1.0377,-0.8125,33.3281,-9.2188
69,1960128,-0.3478,-0.0404,-1.0353,-1.7812,27.8281,-8.9844
69,1960132,-0.2909,-0.0547,-1.0342,-2.2656,21.6875,-8.2812
69,1960137,-0.2260,-0.0696,-1.0348,-2.5312,15.1094,-6.8594
69,1960142,-0.1573,-0.0841,-1.0372,-2.9062,8.1562,-5.5312
69,1960147,-0.0894,-0.0969,-1.0417,-2.7031,-2.7969,-5.2969
69,1960152,-0.0249,-0.1073,-1.0485,-1.4531,-8.9531,-3.8594
69,1960157,0.0333,-0.1149,-1.0569,-0.4531,-13.9844,-1.9531
69,1960161,0.0840,-0.1194,-1.0668,0.1562,-18.1406,-0.7656
69,1960166,0.1265,-0.1208,-1.0829,0.9688,-21.9531,1.0469
69,1960171,0.1746,-0.1190,-1.0934,1.8438,-24.9219,3.6562
69,1960176,0.1970,-0.1156,-1.1029,2.6094,-26.7812,5.7969
69,1960181,0.2128,-0.1115,-1.1106,3.8750,-27.2969,7.9688
69,1960186,0.2227,-0.1072,-1.1160,5.0625,-26.0938,10.0938
69,1960190,0.2274,-0.1031,-1.1185,5.6875,-25.3281,14.5938
69,1960195,0.2281,-0.1001,-1.1183,5.7969,-26.5625,19.1406
69,1960200,0.2256,-0.0980,-1.1150,5.4531,-24.7812,24.0781
